Category,Sector Code,Product code,Product desc,Product Brief Description,Unit,Country,Period,MP Market Price
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","HU","202006","536.1382000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","IE","202006","526.9687000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","IT","202006","499.2000000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","LV","202006","399.9153000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","NL","202006","588.7283000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","PL","202006","448.4938000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","PT","202006","437.7000000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","RO","202006","260.5415000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","SE","202006","592.4351000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","SI","202006","564.8477000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","UK","202006","532.9639000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","BG","202006","651.9196000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","EL","202006","463.9803000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","ES","202006","583.5907000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","EU","202006","551.2869000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","HR","202006","606.9616000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","HU","202006","580.9656000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","IT","202006","599.8667000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","LV","202006","414.3778000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","PL","202006","530.4789000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","PT","202006","563.3947000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","RO","202006","433.9498000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","SI","202006","565.3667000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","DE","202006","142.0363000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","DK","202006","202.9569000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","ES","202006","157.8643000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","EU","202006","135.2720000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","FI","202006","142.6242000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","IT","202006","133.0913000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","LT","202006","148.9347000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","LU","202006","152.3633000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","LV","202006","147.7730000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","SK","202006","146.7803000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","UK","202006","133.0464000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","AT","202006","180.2157000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","BE","202006","144.1367000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","CZ","202006","159.6486000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","DE","202006","174.8143000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","DK","202006","173.0296000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","EE","202006","166.7807000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","EL","202006","175.8093000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","ES","202006","165.8093000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","EU","202006","164.7164000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","FI","202006","178.5949000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","FR","202006","154.2333000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","HR","202006","174.1229000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","HU","202006","165.7077000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","IE","202006","162.8003000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","LT","202006","156.9873000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","LU","202006","173.9233000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","LV","202006","154.5927000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","NL","202006","144.3677000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","PL","202006","164.5771000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","PT","202006","166.6333000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","RO","202006","154.6987000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","SE","202006","190.7907000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","SI","202006","187.5127000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","SK","202006","159.1643000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","UK","202006","185.5854000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","AT","202006","457.6443000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","DK","202006","338.3956000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","ES","202006","362.0290000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","EU","202006","357.6255000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","HR","202006","372.5249000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","IE","202006","355.8797000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","IT","202006","432.7587000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","NL","202006","276.7391000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","PL","202006","286.0432000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","PT","202006","374.8947000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","RO","202006","304.5769000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","SE","202006","438.5040000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","UK","202006","336.4465000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","BE","202005","42.9032000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","DE","202005","61.9935000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","DK","202005","64.9069000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","ES","202005","46.8871000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","EU","202005","53.7422000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","FI","202005","44.5348000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","FR","202005","42.2065000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","HR","202005","61.5887000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","HU","202005","62.2547000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","IT","202005","73.0500000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","MT","202005","91.3600000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","NL","202005","37.6048000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","PL","202005","56.4679000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","PT","202005","47.7032000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","SE","202005","78.4871000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","UK","202005","67.5542000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","AT","202005","273.2055000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","BE","202005","148.5806000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","BG","202005","147.2807000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","CY","202005","224.0619000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","CZ","202005","201.5681000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","DE","202005","288.6774000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","DK","202005","251.4910000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","EL","202005","196.4235000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","ES","202005","128.4603000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","FI","202005","305.9426000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","FR","202005","230.0000000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","HR","202005","181.9650000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","HU","202005","141.8301000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","IE","202005","214.8819000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","IT","202005","180.2419000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","LT","202005","150.4345000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","MT","202005","223.1855000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","NL","202005","174.0000000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","PL","202005","96.7027000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","PT","202005","124.5484000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","RO","202005","131.0001000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","SE","202005","243.3328000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","SI","202005","205.8745000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","SK","202005","187.8352000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","UK","202005","165.9814000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","AT","202005","185.6877000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","BE","202005","108.5587000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","BG","202005","96.4519000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","CY","202005","160.1800000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","CZ","202005","98.0870000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","DE","202005","118.5142000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","DK","202005","171.6327000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","EE","202005","139.0361000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","EL","202005","139.9939000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","ES","202005","98.0777000"
